,log_id,timestamp,epoch,metric_key,metric_val
172,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:38,459",20,Train-Aux-Src,0.980750
173,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:38,460",20,Train-Total-Src,nan
174,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:38,460",20,Train-Acc-Src,0.098625
175,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:38,460",20,Train-XEnt-Tgt,nan
176,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:38,461",20,Train-Aux-Tgt,0.978000
177,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:38,461",20,Train-Total-Tgt,nan
178,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:38,461",20,Train-Acc-Tgt,0.098625
179,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:39,074",20,Eval-Acc-Tgt,0.178874
180,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:42,779",21,Train-XEnt-Src,nan
181,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:42,779",21,Train-Aux-Src,0.977500
182,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:42,779",21,Train-Total-Src,nan
183,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:42,780",21,Train-Acc-Src,0.098625
184,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:42,780",21,Train-XEnt-Tgt,nan
185,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:42,780",21,Train-Aux-Tgt,0.980750
186,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:42,781",21,Train-Total-Tgt,nan
187,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:42,781",21,Train-Acc-Tgt,0.098625
188,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:43,398",21,Eval-Acc-Tgt,0.178874
189,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:47,106",22,Train-XEnt-Src,nan
190,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:47,107",22,Train-Aux-Src,0.977500
191,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:47,107",22,Train-Total-Src,nan
192,dsne-s1-0.25_2020-02-21-12-47-48-729900,"2020-02-21 12:45:47,107",22,Train-Acc-Src,0.098625
